,1. open,2. high,3. low,4. close,5. volume
2023-03-08 13:20:00,180.7600,180.9700,180.5100,180.6380,724870
2023-03-08 13:15:00,180.7400,180.9400,180.4800,180.7730,840982
2023-03-08 13:10:00,180.3950,180.9860,180.1500,180.7600,1238475
2023-03-08 13:05:00,180.2200,180.6300,180.0000,180.3810,1521608
2023-03-08 13:00:00,180.7200,181.1300,180.1600,180.1800,1497562
2023-03-08 12:55:00,180.7800,180.7800,180.3190,180.7200,1153680
2023-03-08 12:50:00,181.3200,181.4000,180.4700,180.7560,1180803
2023-03-08 12:45:00,181.0700,181.3450,180.8000,181.3230,1133824
2023-03-08 12:40:00,181.3500,181.5860,181.0500,181.0800,680729
2023-03-08 12:35:00,181.2400,181.5280,181.1200,181.3560,815297
2023-03-08 12:30:00,181.2700,181.3100,180.7930,181.2320,1283857
2023-03-08 12:25:00,181.8800,182.0500,181.0900,181.2600,981643
2023-03-08 12:20:00,181.6900,181.9690,181.5800,181.9000,587839
2023-03-08 12:15:00,182.0200,182.2200,181.4400,181.6800,828386
2023-03-08 12:10:00,181.7400,182.2400,181.7400,182.0400,884220
2023-03-08 12:05:00,181.8400,182.0300,181.5200,181.7140,1019034
2023-03-08 12:00:00,181.9400,182.5400,181.7510,181.8500,1371206
2023-03-08 11:55:00,181.9800,182.1600,181.7000,181.9200,965566
2023-03-08 11:50:00,182.1420,182.3500,181.8900,181.9800,1253453
2023-03-08 11:45:00,181.5180,182.2200,181.3500,182.1470,1337745
2023-03-08 11:40:00,181.3150,181.7800,181.2400,181.5200,1307674
2023-03-08 11:35:00,181.2800,181.3200,180.7700,181.3000,1712119
2023-03-08 11:30:00,181.8300,181.9000,181.1800,181.3000,1430961
2023-03-08 11:25:00,182.0300,182.4300,181.6500,181.8080,1326043
2023-03-08 11:20:00,181.9420,182.2500,181.7500,182.0300,1328944
2023-03-08 11:15:00,182.6800,182.9000,181.8500,181.9400,1606591
2023-03-08 11:10:00,183.0200,183.3000,182.4700,182.6630,1596027
2023-03-08 11:05:00,182.3100,183.3000,182.3000,183.0200,2124618
2023-03-08 11:00:00,182.3800,182.7700,182.0600,182.3100,1572208
2023-03-08 10:55:00,182.0200,182.6800,181.7100,182.3900,2001402
2023-03-08 10:50:00,180.9000,182.1500,180.7900,181.9800,1813321
2023-03-08 10:45:00,181.4920,182.0000,180.7600,180.8500,1856240
2023-03-08 10:40:00,181.7900,181.8700,180.9200,181.5000,1779728
2023-03-08 10:35:00,182.2600,182.2600,181.5300,181.7780,1881464
2023-03-08 10:30:00,181.9000,182.6000,181.3900,182.2460,2438172
2023-03-08 10:25:00,182.1000,182.6900,181.7000,181.8610,2410192
2023-03-08 10:20:00,181.3180,182.2670,180.2600,182.1050,2890372
2023-03-08 10:15:00,181.0350,181.9000,180.7210,181.3500,2066517
2023-03-08 10:10:00,181.4500,182.2000,180.9100,181.0150,2804645
2023-03-08 10:05:00,180.4000,181.7000,180.0700,181.4560,2931804
2023-03-08 10:00:00,181.4250,181.5000,180.0000,180.4500,4245116
2023-03-08 09:55:00,181.3100,182.2000,180.6610,181.4400,3245898
2023-03-08 09:50:00,181.4310,182.3500,181.0100,181.3100,3168926
2023-03-08 09:45:00,182.3800,182.8690,181.2900,181.4150,4157742
2023-03-08 09:40:00,183.0800,184.0400,182.3600,182.3600,3342324
2023-03-08 09:35:00,183.6500,183.6500,182.4800,183.0790,3870070
2023-03-08 09:30:00,185.0400,186.5000,183.5160,183.6300,4869703
2023-03-07 15:55:00,187.8500,188.0700,187.4400,187.6800,2319942
2023-03-07 15:50:00,188.9750,189.0300,187.8200,187.8500,1813087
2023-03-07 15:45:00,189.3220,189.3300,188.8900,188.9750,1094725
2023-03-07 15:40:00,189.3320,189.6300,189.1700,189.3070,993856
2023-03-07 15:35:00,189.0290,189.5870,188.8500,189.3240,1267150
2023-03-07 15:30:00,188.6300,189.2500,188.3000,189.0220,1459925
2023-03-07 15:25:00,189.3300,189.3500,188.5400,188.6350,1250721
2023-03-07 15:20:00,189.9800,189.9990,189.0700,189.3200,1242958
2023-03-07 15:15:00,189.5800,190.1900,189.5700,190.0050,1163453
2023-03-07 15:10:00,189.4800,189.8600,189.4000,189.5700,1143408
2023-03-07 15:05:00,189.2300,189.6900,189.2200,189.4750,1001935
2023-03-07 15:00:00,189.0500,189.6800,188.9400,189.2300,1423081
2023-03-07 14:55:00,188.9100,189.0700,188.4200,189.0700,1312331
2023-03-07 14:50:00,189.4200,189.4400,188.8700,188.9420,1270756
2023-03-07 14:45:00,189.2980,189.9800,189.2390,189.4400,1259394
2023-03-07 14:40:00,189.6400,189.7900,189.1520,189.2920,1013195
2023-03-07 14:35:00,189.6300,189.8200,189.5000,189.6510,844815
2023-03-07 14:30:00,189.6500,189.9800,189.2800,189.6200,1248914
2023-03-07 14:25:00,190.1400,190.1700,189.5240,189.6410,1629499
2023-03-07 14:20:00,191.4550,191.5670,190.0700,190.1490,1372514
2023-03-07 14:15:00,191.1900,191.5400,191.0100,191.4400,830633
2023-03-07 14:10:00,190.8300,191.4400,190.6600,191.2100,838879
2023-03-07 14:05:00,190.7750,191.0700,190.7300,190.8300,629243
2023-03-07 14:00:00,190.9700,191.2500,190.6700,190.7770,1054007
2023-03-07 13:55:00,190.4950,191.1300,190.4700,190.9500,1090887
2023-03-07 13:50:00,190.5300,190.8400,190.4600,190.4950,1026728
2023-03-07 13:45:00,190.9000,191.1000,190.4100,190.5640,1137108
2023-03-07 13:40:00,191.4850,191.5800,190.8000,190.8900,1249541
2023-03-07 13:35:00,192.2700,192.2900,191.4500,191.4720,1255968
2023-03-07 13:30:00,192.3500,192.9000,192.2500,192.3200,931639
2023-03-07 13:25:00,192.1120,192.6800,191.9300,192.3800,1143166
2023-03-07 13:20:00,192.4800,192.5190,191.9700,192.1400,932091
2023-03-07 13:15:00,192.4400,192.6000,192.0800,192.4700,949867
2023-03-07 13:10:00,192.8100,192.9800,192.2800,192.4580,997643
2023-03-07 13:05:00,192.9500,192.9900,192.5700,192.8290,1303256
2023-03-07 13:00:00,193.3810,193.6850,192.9000,192.9230,1373699
2023-03-07 12:55:00,193.6800,193.9100,193.3500,193.4000,1280043
2023-03-07 12:50:00,193.7500,194.2000,193.5600,193.6600,2025200
2023-03-07 12:45:00,192.6700,193.9300,192.6300,193.7480,2226942
2023-03-07 12:40:00,192.1170,192.8100,191.9100,192.6800,1298894
2023-03-07 12:35:00,192.3450,192.7280,191.6900,192.1030,1634307
2023-03-07 12:30:00,191.9600,192.4600,191.7600,192.3650,1475120
2023-03-07 12:25:00,191.6320,192.4800,191.5100,191.9600,2348363
2023-03-07 12:20:00,190.5000,191.6500,190.5000,191.6390,2103636
2023-03-07 12:15:00,189.6050,190.5180,189.4700,190.4900,1146918
2023-03-07 12:10:00,189.4300,190.1800,189.3400,189.6300,1131354
2023-03-07 12:05:00,189.2290,189.6200,189.1430,189.4290,717577
2023-03-07 12:00:00,189.2300,189.5400,189.0800,189.2200,763301
2023-03-07 11:55:00,189.8080,189.8200,189.1500,189.2200,968536
2023-03-07 11:50:00,189.6850,190.0300,189.4200,189.8200,969225
2023-03-07 11:45:00,189.8700,190.0800,189.5200,189.7010,893230
2023-03-07 11:40:00,189.3800,189.9000,188.9900,189.8890,1302904
2023-03-07 11:35:00,189.2800,190.0500,189.2110,189.3700,1171831
2023-03-07 11:30:00,189.0500,189.6000,188.9500,189.2700,1037253
2023-03-07 11:25:00,189.4300,189.9100,189.0200,189.0370,1311266
2023-03-07 11:20:00,190.0600,190.1900,189.1700,189.4370,1286656
2023-03-07 11:15:00,189.8500,190.3500,189.5570,190.0700,1494209
2023-03-07 11:10:00,189.4880,190.2500,189.4680,189.8500,1617510
2023-03-07 11:05:00,189.1240,189.5600,188.6200,189.4700,1653031
2023-03-07 11:00:00,188.9700,189.3600,188.7500,189.1200,1538947
2023-03-07 10:55:00,189.7000,189.8400,188.9000,188.9600,1715683
2023-03-07 10:50:00,190.2500,190.2900,189.2000,189.6800,2094221
2023-03-07 10:45:00,190.2800,190.8300,189.9200,190.2670,2039601
2023-03-07 10:40:00,190.9300,191.2800,190.2500,190.2850,2328160
2023-03-07 10:35:00,190.3700,191.4400,190.3300,190.9500,3211835
2023-03-07 10:30:00,188.9500,190.7300,188.5700,190.3400,3218665
2023-03-07 10:25:00,188.5290,188.9800,188.1600,188.9600,2046459
2023-03-07 10:20:00,187.4680,188.9500,187.2900,188.5160,2647098
2023-03-07 10:15:00,188.1900,188.1900,187.2500,187.4500,2331957
2023-03-07 10:10:00,186.6960,188.4000,186.4500,188.1500,3785958
2023-03-07 10:05:00,187.9000,188.0400,186.1000,186.7040,3915728
2023-03-07 10:00:00,190.0500,190.0500,187.8800,187.9300,4174526
2023-03-07 09:55:00,190.9800,191.1600,190.0100,190.0570,2129966
2023-03-07 09:50:00,191.2800,191.3400,190.6100,190.9870,1767906
2023-03-07 09:45:00,191.0000,191.7520,191.0000,191.2300,1642057
2023-03-07 09:40:00,191.8200,192.2030,190.8500,191.0300,2293824
2023-03-07 09:35:00,191.8220,192.3900,191.5000,191.7880,2268064
2023-03-07 09:30:00,191.3800,192.2440,190.3200,191.8100,3444159
2023-03-06 15:55:00,194.4000,194.5600,193.6500,193.8300,2067485
2023-03-06 15:50:00,194.9700,195.0500,194.3000,194.4090,1291650
2023-03-06 15:45:00,194.9310,195.1500,194.7300,194.9800,1123185
2023-03-06 15:40:00,194.7200,195.0600,194.5220,194.9330,1046373
2023-03-06 15:35:00,194.6000,194.8300,194.4110,194.7050,979059
2023-03-06 15:30:00,194.3200,194.6300,194.0600,194.6000,1114118
2023-03-06 15:25:00,194.5300,194.5690,194.2100,194.3180,957039
2023-03-06 15:20:00,194.6000,194.7290,194.3500,194.5480,950362
2023-03-06 15:15:00,194.9000,195.0000,194.3500,194.6200,1208239
2023-03-06 15:10:00,195.1780,195.5000,194.7700,194.9400,1559049
2023-03-06 15:05:00,194.6700,195.1800,194.5500,195.1600,1090718
2023-03-06 15:00:00,194.7790,195.0350,194.5300,194.6900,1015462
2023-03-06 14:55:00,194.9100,195.2400,194.5600,194.7730,1077170
2023-03-06 14:50:00,194.7400,195.1400,194.5200,194.9280,1132121
2023-03-06 14:45:00,195.1900,195.1900,194.7400,194.7500,927182
2023-03-06 14:40:00,195.2000,195.2800,194.8500,195.1850,923697
2023-03-06 14:35:00,194.9500,195.3000,194.7020,195.1950,908873
2023-03-06 14:30:00,194.5350,195.2100,194.4790,194.9770,1338995
2023-03-06 14:25:00,194.5420,194.7200,194.1100,194.5500,1004956
2023-03-06 14:20:00,194.4500,194.6300,194.2000,194.5500,957942
2023-03-06 14:15:00,194.9400,194.9700,194.3800,194.4620,1083821
2023-03-06 14:10:00,194.6400,195.1200,194.4400,194.9500,1298687
2023-03-06 14:05:00,194.1230,194.7500,194.0900,194.6250,1239853
2023-03-06 14:00:00,193.8800,194.1400,193.5800,194.1300,816751
2023-03-06 13:55:00,194.0400,194.3100,193.7500,193.8890,969392
2023-03-06 13:50:00,193.7330,194.1800,193.5500,194.0250,807581
2023-03-06 13:45:00,193.8550,193.8890,193.4660,193.7390,679491
2023-03-06 13:40:00,193.4400,194.0700,193.2400,193.8400,953255
2023-03-06 13:35:00,194.1650,194.3000,193.4200,193.4520,1156304
2023-03-06 13:30:00,194.2970,194.4000,194.0300,194.1400,923437
2023-03-06 13:25:00,193.7300,194.4700,193.4400,194.2600,1410865
2023-03-06 13:20:00,193.5900,193.8700,193.1800,193.7470,1054790
2023-03-06 13:15:00,193.2200,193.6600,193.1200,193.5730,1039022
2023-03-06 13:10:00,193.1250,193.2800,192.8200,193.2100,1024590
2023-03-06 13:05:00,193.5500,193.7900,192.8900,193.1040,1287383
2023-03-06 13:00:00,193.4000,193.7000,193.0000,193.5390,1310553
2023-03-06 12:55:00,193.0600,193.5300,192.6100,193.4000,1410528
2023-03-06 12:50:00,192.9500,193.2400,192.3000,193.0700,2070755
2023-03-06 12:45:00,193.6500,193.7300,192.8000,192.9400,2301192
2023-03-06 12:40:00,194.3200,194.5400,193.6000,193.6400,1668735
2023-03-06 12:35:00,194.5210,194.9370,194.3200,194.3250,1094324
2023-03-06 12:30:00,195.0100,195.0290,194.5000,194.5300,1118170
2023-03-06 12:25:00,195.1000,195.1700,194.7430,195.0020,1015991
2023-03-06 12:20:00,195.1650,195.2900,194.8000,195.1150,1029176
2023-03-06 12:15:00,195.5000,195.5200,195.0100,195.1600,793273
2023-03-06 12:10:00,195.4700,195.5900,195.1200,195.4980,1107161
2023-03-06 12:05:00,195.9200,195.9500,195.3900,195.4700,753007
2023-03-06 12:00:00,195.7900,196.0700,195.5700,195.9200,937982
2023-03-06 11:55:00,195.6200,195.8500,195.3000,195.7600,737500
2023-03-06 11:50:00,195.2130,195.6250,194.9400,195.6250,1110818
2023-03-06 11:45:00,195.2930,195.5900,195.0000,195.2150,996472
2023-03-06 11:40:00,195.8400,195.8500,195.2600,195.2800,912700
2023-03-06 11:35:00,195.3600,196.0300,195.3470,195.8300,1034078
2023-03-06 11:30:00,195.6400,195.7880,195.2000,195.3500,960394
2023-03-06 11:25:00,195.6870,195.9100,195.2900,195.6700,1248741
2023-03-06 11:20:00,196.0400,196.1000,195.5020,195.6530,1094374
2023-03-06 11:15:00,196.0400,196.1500,195.6300,196.0400,1177404
2023-03-06 11:10:00,196.3000,196.6200,195.7600,196.0280,1163070
2023-03-06 11:05:00,196.2600,196.6200,196.1700,196.2820,1048485
2023-03-06 11:00:00,196.1500,196.3500,195.8510,196.2400,1184428
2023-03-06 10:55:00,196.3300,196.7900,195.8210,196.1240,1486413
2023-03-06 10:50:00,196.3240,196.4900,196.0100,196.3330,1109317
2023-03-06 10:45:00,196.9000,196.9640,196.3000,196.3360,1333591
2023-03-06 10:40:00,195.5470,197.0700,195.4500,196.8700,2154442
2023-03-06 10:35:00,195.4000,196.0900,195.2500,195.5400,1561239
2023-03-06 10:30:00,196.0500,196.6000,195.3700,195.4100,1745921
2023-03-06 10:25:00,196.6300,196.8700,195.9500,196.0500,1800770
2023-03-06 10:20:00,195.6300,196.8100,195.6100,196.6210,2522624
2023-03-06 10:15:00,195.3000,195.8000,195.2900,195.6100,1854676
2023-03-06 10:10:00,195.3300,195.5200,194.7000,195.3000,1698626
2023-03-06 10:05:00,194.8800,195.5500,194.4600,195.3100,2431896
2023-03-06 10:00:00,196.1000,196.1000,194.8000,194.8970,2508270
2023-03-06 09:55:00,195.9810,196.3000,195.3100,196.1000,2145373
2023-03-06 09:50:00,195.8400,196.6000,195.5000,195.9400,2363210
2023-03-06 09:45:00,197.1850,197.5000,195.7500,195.8400,2636756
2023-03-06 09:40:00,195.7700,197.3700,195.6000,197.2200,2858629
2023-03-06 09:35:00,196.6350,196.8000,195.6100,195.7690,3097845
2023-03-06 09:30:00,198.5300,198.6000,196.3300,196.6300,4138149
2023-03-03 15:55:00,197.7800,198.1700,197.6620,197.8600,2922003
2023-03-03 15:50:00,197.1030,197.8340,196.9200,197.7830,2050413
2023-03-03 15:45:00,197.9600,198.0600,196.8100,197.1100,2208113
2023-03-03 15:40:00,198.0800,198.2200,197.7440,197.9450,1521286
2023-03-03 15:35:00,198.4720,198.6000,197.7400,198.0780,1854202
2023-03-03 15:30:00,198.9100,199.1000,198.4200,198.4750,1377349
2023-03-03 15:25:00,198.9500,199.0700,198.6900,198.9350,1127457
2023-03-03 15:20:00,198.9720,199.1700,198.8500,198.9600,1105871
2023-03-03 15:15:00,199.2900,199.3700,198.7400,198.9680,1346912
2023-03-03 15:10:00,199.9000,199.9100,199.2300,199.2800,1043678
2023-03-03 15:05:00,199.8700,200.0500,199.7150,199.9100,918858
2023-03-03 15:00:00,199.8200,200.1100,199.6200,199.8520,1061279
2023-03-03 14:55:00,199.6800,199.9300,199.5800,199.8180,776906
2023-03-03 14:50:00,199.4650,199.9500,199.4400,199.6700,972387
2023-03-03 14:45:00,199.4800,199.6000,199.1500,199.4600,914604
2023-03-03 14:40:00,199.4790,199.6700,199.2600,199.4700,940540
2023-03-03 14:35:00,199.9600,200.1000,199.4300,199.4790,913437
2023-03-03 14:30:00,200.0500,200.1700,199.8100,199.9700,860608
2023-03-03 14:25:00,199.9500,200.1100,199.6800,200.0500,957924
2023-03-03 14:20:00,200.1650,200.3600,199.8300,199.9030,909543
2023-03-03 14:15:00,200.3100,200.3700,200.1000,200.1600,1012343
2023-03-03 14:10:00,199.8700,200.3300,199.7500,200.2950,1505074
2023-03-03 14:05:00,199.3320,199.9400,199.1800,199.8500,1107254
2023-03-03 14:00:00,199.5320,199.6300,199.2820,199.3200,709295
2023-03-03 13:55:00,199.3400,199.7300,199.1650,199.5240,954550
2023-03-03 13:50:00,199.4840,199.5500,199.1500,199.3580,873626
2023-03-03 13:45:00,199.1600,199.5200,199.0270,199.4770,851954
2023-03-03 13:40:00,199.2600,199.3000,198.9300,199.1300,1210352
2023-03-03 13:35:00,199.2700,199.7640,199.0700,199.2600,1246483
2023-03-03 13:30:00,199.6300,199.7660,199.2200,199.2770,1030145
2023-03-03 13:25:00,199.5600,199.9200,199.4200,199.6300,1215531
2023-03-03 13:20:00,200.0400,200.0600,199.3400,199.5500,1380629
2023-03-03 13:15:00,200.3330,200.4500,199.7500,200.0400,1380933
2023-03-03 13:10:00,200.3200,200.4800,200.1100,200.3110,1187229
2023-03-03 13:05:00,200.1600,200.4800,199.9000,200.3180,1565609
2023-03-03 13:00:00,199.7800,200.2000,199.6000,200.1520,1364590
2023-03-03 12:55:00,199.8900,200.2200,199.4600,199.7600,1908493
2023-03-03 12:50:00,199.8800,200.0000,199.6400,199.8800,1292746
2023-03-03 12:45:00,199.1700,199.9300,199.0700,199.9000,1563186
2023-03-03 12:40:00,198.9600,199.2700,198.4300,199.1800,1268506
2023-03-03 12:35:00,198.8700,199.6500,198.7800,198.9500,1639786
2023-03-03 12:30:00,199.2800,199.3600,198.6800,198.9040,1174351
2023-03-03 12:25:00,198.9600,199.4000,198.8500,199.2730,1206315
2023-03-03 12:20:00,198.8720,199.2300,198.8100,198.9510,1164549
2023-03-03 12:15:00,198.8150,199.1300,198.7000,198.8900,1219990
2023-03-03 12:10:00,198.8000,199.3000,198.6200,198.8150,2013845
2023-03-03 12:05:00,198.4100,198.8500,198.2500,198.8000,1466852
2023-03-03 12:00:00,198.3150,198.5900,198.0500,198.4250,1404021
2023-03-03 11:55:00,198.3000,198.5700,198.1300,198.2900,1684925
2023-03-03 11:50:00,197.4450,198.3370,197.3500,198.2800,2371294
2023-03-03 11:45:00,197.2010,197.5700,197.1100,197.4460,1055195
2023-03-03 11:40:00,196.9700,197.7100,196.9100,197.2000,1274215
2023-03-03 11:35:00,196.8890,197.4200,196.8200,196.9600,1081617
2023-03-03 11:30:00,197.1120,197.4900,196.8000,196.8750,1418796
2023-03-03 11:25:00,197.0800,197.3000,196.6300,197.1010,1309789
2023-03-03 11:20:00,196.8240,197.1900,196.6800,197.0600,1269301
2023-03-03 11:15:00,196.2200,197.0500,196.2000,196.8200,1612143
2023-03-03 11:10:00,196.1530,196.4500,195.4800,196.1700,1512568
2023-03-03 11:05:00,196.0850,196.5900,195.9900,196.1550,1264148
2023-03-03 11:00:00,196.1900,196.4800,195.9000,196.0740,1301728
2023-03-03 10:55:00,196.0780,196.3800,195.8100,196.1750,1537648
2023-03-03 10:50:00,196.8830,196.9300,195.8300,196.0750,1868620
2023-03-03 10:45:00,197.0450,197.4300,196.7700,196.8800,1611415
2023-03-03 10:40:00,196.9200,197.2900,196.3300,197.0500,1914685
2023-03-03 10:35:00,197.3900,197.5500,196.7100,196.9300,1685458
2023-03-03 10:30:00,197.2150,197.7600,196.9400,197.3900,2743624
2023-03-03 10:25:00,195.8790,197.2500,195.8650,197.2100,2431225
2023-03-03 10:20:00,196.3700,196.4300,195.6500,195.8500,1701730
2023-03-03 10:15:00,196.4200,196.7000,195.9200,196.3550,1706553
2023-03-03 10:10:00,195.5300,196.4900,195.3100,196.4350,2249425
2023-03-03 10:05:00,195.9400,196.1400,195.1200,195.5300,2211669
2023-03-03 10:00:00,196.4500,196.7300,195.2400,195.9400,2746612
2023-03-03 09:55:00,196.3500,197.1100,195.7000,196.4700,3857882
2023-03-03 09:50:00,194.8900,196.5800,194.5800,196.3700,3628816
2023-03-03 09:45:00,194.6600,195.6650,194.6600,194.8900,3506527
2023-03-03 09:40:00,193.1700,194.9310,193.1200,194.6900,3427851
2023-03-03 09:35:00,193.9300,194.7600,192.8800,193.1440,3928218
2023-03-03 09:30:00,194.8100,195.0000,193.2800,193.9400,4469984
2023-03-02 15:55:00,191.0200,191.3000,190.5700,190.8700,1709977
2023-03-02 15:50:00,191.0500,191.2400,190.4600,191.0200,1423808
2023-03-02 15:45:00,191.0500,191.2990,190.6900,191.0600,1346282
2023-03-02 15:40:00,190.9050,191.5000,190.7300,191.0700,1695748
2023-03-02 15:35:00,190.5600,191.1650,190.3900,190.9100,1920404
2023-03-02 15:30:00,189.8900,190.5770,189.7200,190.5770,1358831
2023-03-02 15:25:00,189.4900,190.2500,189.4700,189.9200,1241192
2023-03-02 15:20:00,189.2200,189.6500,189.0520,189.4800,1034059
2023-03-02 15:15:00,189.6840,189.9500,189.2200,189.2400,1188337
2023-03-02 15:10:00,189.2680,189.8500,189.2300,189.6900,1200129
2023-03-02 15:05:00,189.2200,189.4000,188.8000,189.2970,1383992
2023-03-02 15:00:00,189.3100,189.9280,189.1000,189.2100,1235895
2023-03-02 14:55:00,189.0700,189.5200,189.0000,189.3190,1298794
2023-03-02 14:50:00,189.9950,190.0300,189.0200,189.0700,1217847
2023-03-02 14:45:00,189.5900,190.1500,189.1400,189.9940,1373054
2023-03-02 14:40:00,189.7280,189.9700,189.5100,189.6060,989475
2023-03-02 14:35:00,190.3400,190.3400,189.6300,189.7250,1182520
2023-03-02 14:30:00,190.3600,190.8400,190.2200,190.3500,1199734
2023-03-02 14:25:00,189.9680,190.5900,189.8400,190.3300,1037988
2023-03-02 14:20:00,190.2500,190.3600,189.7100,189.9500,983478
2023-03-02 14:15:00,190.3100,190.4000,189.9700,190.2580,885716
2023-03-02 14:10:00,190.7500,190.9500,190.0500,190.2700,1036071
2023-03-02 14:05:00,190.6200,190.9200,190.3400,190.7320,1236522
2023-03-02 14:00:00,190.2850,191.0640,190.2600,190.6300,1619380
2023-03-02 13:55:00,189.9100,190.4700,189.8800,190.2850,1382855
2023-03-02 13:50:00,189.6300,190.2000,189.3700,189.9100,1253985
2023-03-02 13:45:00,189.6840,189.9700,189.2480,189.6200,1487102
2023-03-02 13:40:00,190.7800,191.0400,189.4200,189.6500,1815467
2023-03-02 13:35:00,190.4600,191.6000,190.4400,190.8000,2149680
2023-03-02 13:30:00,189.7700,190.8200,189.6900,190.4720,1547434
2023-03-02 13:25:00,189.9750,190.1560,189.7100,189.7850,856739
2023-03-02 13:20:00,189.8100,190.3900,189.7000,189.9840,960844
2023-03-02 13:15:00,190.0550,190.1650,189.5320,189.8000,956895
2023-03-02 13:10:00,190.2350,190.3800,189.7600,190.0860,1062658
2023-03-02 13:05:00,190.0600,190.4500,189.6300,190.2300,1182117
2023-03-02 13:00:00,189.5800,190.2300,189.3200,190.0610,1287910
2023-03-02 12:55:00,189.6850,190.0700,189.5600,189.5810,1002926
2023-03-02 12:50:00,189.0110,189.7500,188.9400,189.6850,1217938
2023-03-02 12:45:00,189.5520,189.6900,188.9600,189.0100,1172519
2023-03-02 12:40:00,190.0900,190.1200,189.2500,189.5580,1349929
2023-03-02 12:35:00,190.4980,190.6500,189.9100,190.0700,1192023
2023-03-02 12:30:00,189.4600,190.6500,189.4600,190.5000,1468876
2023-03-02 12:25:00,189.9300,190.2500,189.4600,189.4690,1441771
2023-03-02 12:20:00,188.8600,189.9900,188.8500,189.9310,1257310
2023-03-02 12:15:00,188.5700,189.4400,188.5700,188.8510,1212759
2023-03-02 12:10:00,189.2300,189.5300,188.4300,188.6070,1233268
2023-03-02 12:05:00,189.0500,189.3210,188.5400,189.2100,1130734
2023-03-02 12:00:00,188.8860,189.3900,188.7500,189.0410,1331608
2023-03-02 11:55:00,188.1480,188.9200,188.0400,188.8800,1397142
2023-03-02 11:50:00,188.7500,189.2000,188.0000,188.1300,1946156
2023-03-02 11:45:00,189.1850,189.6640,188.7300,188.7550,1509939
2023-03-02 11:40:00,190.0440,190.1900,189.0000,189.1820,1451872
2023-03-02 11:35:00,188.8900,190.0500,188.7500,190.0400,1496804
2023-03-02 11:30:00,188.5900,189.5500,188.5400,188.9000,1663219
2023-03-02 11:25:00,189.4570,189.5700,188.5500,188.5750,1606041
2023-03-02 11:20:00,189.6070,190.2200,189.3600,189.4700,1537831
2023-03-02 11:15:00,188.7900,189.8500,188.7900,189.6000,1792756
2023-03-02 11:10:00,190.1300,190.1550,188.6600,188.7900,2333491
2023-03-02 11:05:00,190.0730,190.5000,189.5300,190.1350,2329328
2023-03-02 11:00:00,191.4500,191.4800,190.0000,190.0800,2496620
2023-03-02 10:55:00,191.4300,192.2000,191.2100,191.4500,1590028
2023-03-02 10:50:00,191.0800,191.7000,190.9310,191.4800,1532228
2023-03-02 10:45:00,192.1600,192.2500,190.8500,191.0980,1997749
2023-03-02 10:40:00,191.5700,192.5290,191.3000,192.1600,2082217
2023-03-02 10:35:00,192.0980,192.9900,191.4300,191.5700,2509865
2023-03-02 10:30:00,191.2800,192.4900,191.1600,192.0840,2550170
2023-03-02 10:25:00,190.3750,191.3000,190.0000,191.2350,2732030
2023-03-02 10:20:00,191.5900,191.6300,190.2600,190.3950,2992788
2023-03-02 10:15:00,192.7600,193.7500,191.2200,191.5900,3817911
2023-03-02 10:10:00,192.1100,193.0100,191.8000,192.7600,3006560
2023-03-02 10:05:00,192.8900,193.1700,192.0000,192.1370,3497335
2023-03-02 10:00:00,190.9700,193.0200,190.8700,192.8800,4243313
2023-03-02 09:55:00,191.1700,191.5500,189.9100,190.9700,3985435
2023-03-02 09:50:00,188.7410,191.2400,188.4200,191.1800,4028566
2023-03-02 09:45:00,189.6330,190.1800,188.6500,188.7300,3898580
2023-03-02 09:40:00,187.2100,189.7000,186.1000,189.6400,5127966
2023-03-02 09:35:00,189.0900,189.2800,186.4500,187.1700,4563211
2023-03-02 09:30:00,186.7400,189.2900,186.0100,189.1340,7741906
2023-03-01 15:55:00,203.2670,203.2800,202.6100,202.7500,1777796
2023-03-01 15:50:00,203.2200,203.3700,202.8000,203.2600,1310842
2023-03-01 15:45:00,202.8900,203.3300,202.6800,203.2100,1400232
2023-03-01 15:40:00,203.0710,203.1900,202.6400,202.8900,1388365
2023-03-01 15:35:00,202.9700,203.2300,202.5500,203.0800,1269927
2023-03-01 15:30:00,202.4430,203.1400,202.2230,202.9650,1384282
2023-03-01 15:25:00,202.4000,202.5150,202.0200,202.4600,1341420
2023-03-01 15:20:00,203.2500,203.3100,202.3700,202.3900,1435111
2023-03-01 15:15:00,203.0210,203.4200,202.8300,203.2300,1402494
2023-03-01 15:10:00,202.9800,203.3900,202.8900,203.0200,1818920
2023-03-01 15:05:00,202.3700,203.1800,202.2650,202.9950,1930643
2023-03-01 15:00:00,202.2500,202.5300,202.1300,202.3600,1226322
2023-03-01 14:55:00,202.3610,202.5000,201.8500,202.2600,1130831
2023-03-01 14:50:00,201.9980,202.3800,201.8200,202.3700,1053521
2023-03-01 14:45:00,202.1200,202.3600,201.8200,201.9900,941084
2023-03-01 14:40:00,201.9610,202.2400,201.6900,202.1300,853368
2023-03-01 14:35:00,201.4000,201.9900,201.2600,201.9680,1079213
2023-03-01 14:30:00,201.8800,202.0000,201.2500,201.4000,1109555
2023-03-01 14:25:00,202.3300,202.5200,201.7400,201.8800,1120621
2023-03-01 14:20:00,202.2400,202.4800,201.9800,202.3150,972632
